frame,tracker_id,position_x,position_y,direction_deg,team_id
3,14,1370.152506510417,714.6764322916665,,1.0
4,14,1377.920166015625,708.3139038085938,87.5588607788086,1.0
5,14,1385.7654296874998,704.4453613281248,140.21401977539062,1.0
6,14,1400.2601562500004,696.2605957031251,72.31173706054688,1.0
7,14,1414.939453125,696.687744140625,8.549359321594238,1.0
8,14,1431.3917968750002,700.4991210937501,-116.3039321899414,1.0
9,14,1446.0511718750004,697.3057617187501,-82.55644226074219,1.0
10,14,1461.2685546875,689.4475585937498,-79.14965057373047,1.0
11,14,1479.3775390624996,677.1172851562501,98.19239807128906,1.0
12,14,1497.0638671875004,657.9810546875001,82.0362777709961,1.0
13,14,1511.4115234375004,636.2127929687499,4.722602844238281,1.0
14,14,1524.8711914062496,625.5294921875002,83.68299865722656,1.0
15,14,1538.3264648437498,626.0327636718748,-128.05345153808594,1.0
16,14,1551.0583007812502,637.7838867187502,-84.00146484375,1.0
17,14,1562.3863281249996,651.4496582031252,-77.43034362792969,1.0
18,14,1574.5329101562502,654.7433105468749,-78.94644927978516,1.0
19,14,1589.3595703125002,651.2596679687499,152.6015625,1.0
20,14,1602.1249023437504,635.9716308593752,104.77076721191406,1.0
21,14,1613.3918945312498,614.9217285156251,100.54794311523438,1.0
22,14,1624.2097656249998,594.4666015624998,113.30621337890624,1.0
23,14,1633.8099609375004,574.2033203125002,-120.2324447631836,1.0
24,14,1641.6360351562498,558.2614257812502,154.28419494628906,1.0
25,14,1648.7679687500004,546.28125,110.80286407470705,1.0
26,14,1652.6265624999996,531.6255859375001,144.14060974121094,1.0
27,14,1657.1135742187498,517.9015136718749,122.96522521972656,1.0
28,14,1659.9982421875002,512.3458496093749,161.91455078125,1.0
29,14,1660.9970703125,509.1478027343751,-140.35220336914062,1.0
30,14,1661.1603515625002,508.9339355468751,132.48878479003906,1.0
31,14,1662.1970703124998,509.4129882812499,167.76414489746094,1.0
32,14,1662.1238281249998,508.5899902343749,-108.66997528076172,1.0
33,14,1662.8098632812498,503.8253417968749,178.5352020263672,1.0
34,14,1663.7755859375002,497.3515625,141.5217742919922,1.0
35,14,1664.3518554687498,487.0947265625,127.96487426757812,1.0
36,14,1693.5959960937498,454.3579589843748,151.1955108642578,1.0
37,14,1723.39501953125,419.4636718749998,142.54124450683594,1.0
38,14,1754.6211914062496,390.122802734375,125.28665924072266,1.0
39,14,1787.59521484375,363.0518554687501,134.68411254882812,1.0
40,14,1820.2302734374998,338.1429199218751,-129.47921752929688,1.0
41,14,1824.4375,337.2152832031252,-111.6299057006836,1.0
42,14,1827.1490234374996,339.74462890625,168.2528839111328,1.0
43,14,1827.9983398437498,339.9627929687499,-139.78514099121094,1.0
44,14,1826.21728515625,335.9466308593751,-161.55006408691406,1.0
45,14,1823.3712890625002,330.4299804687498,165.99598693847656,1.0
46,14,1818.3539062500004,322.5220703125001,143.26539611816406,1.0
47,14,1809.6859375000004,316.5199707031252,156.26792907714844,1.0
48,14,1805.0348632812502,310.4631835937498,169.73341369628906,1.0
49,14,1799.5440429687496,307.6141601562499,-161.3741455078125,1.0
50,14,1795.08740234375,306.1748046875,-179.13226318359375,1.0
51,14,1790.9070312499998,304.887451171875,-159.63165283203125,1.0
52,14,1791.3157226562498,300.1768554687501,-165.31863403320312,1.0
53,14,1788.4603515625004,296.6401855468748,-178.7887725830078,1.0
54,14,1753.0817382812502,322.6487304687498,-178.84454345703125,1.0
55,14,1748.1001953124996,315.0713378906248,-160.54281616210938,1.0
56,14,1742.9267578125,306.3998535156252,172.51812744140625,1.0
57,14,1705.7434570312498,330.5710937499998,-169.32962036132812,1.0
58,14,1667.3056640625,356.0768554687502,159.57730102539062,1.0
59,14,1675.9032226562504,346.2436035156252,148.45135498046875,1.0
60,14,1652.3968750000004,368.7511718750002,-145.7510528564453,1.0
61,14,1629.2833007812496,394.5218749999999,170.8964080810547,1.0
62,14,1637.4234374999996,390.6439453124999,146.0675811767578,1.0
63,14,1645.1416015625,385.6692382812498,-122.7537612915039,1.0
64,14,1637.5892578125004,382.1881835937502,-118.67326354980467,1.0
65,14,1629.5792968750002,380.3705078124999,-162.6796417236328,1.0
66,14,1619.0615234375,373.23291015625,137.49139404296875,1.0
67,14,1607.9182617187498,365.0483886718748,-156.8636932373047,1.0
68,14,1597.7766601562498,355.8519042968751,162.76718139648438,1.0
69,14,1589.2007812499996,350.8597167968751,179.79136657714844,1.0
70,14,1583.8034179687502,348.4922851562501,170.22105407714844,1.0
71,14,1580.9825195312496,348.8645996093751,-177.93116760253906,1.0
72,14,1586.9386718750002,350.1736816406251,-105.52613830566406,1.0
73,14,1592.44677734375,352.7173828125001,159.53485107421875,1.0
74,14,1596.1341796875004,354.1734863281249,-135.2890167236328,1.0
75,14,1598.1527343750004,353.0500000000002,165.40296936035156,1.0
76,14,1599.0682617187504,352.27587890625,174.71267700195312,1.0
77,14,1582.3307617187502,351.2530761718749,-167.17391967773438,1.0
78,14,1565.6433593749998,349.8852050781252,120.71527862548828,1.0
79,14,1548.4805664062496,350.1932617187499,31.02617645263672,1.0
80,14,1529.8946289062496,351.5051757812498,77.5821304321289,1.0
81,14,1512.1247070312502,356.2900878906248,-65.74789428710938,1.0
82,14,1508.9928710937502,366.6919921875001,14.292520523071287,1.0
83,14,1506.63623046875,380.4572265625002,-20.25692176818848,1.0
84,14,1505.2356445312498,397.4493652343749,15.827268600463867,1.0
85,14,1506.0663085937504,396.6067382812498,-23.707599639892575,1.0
86,14,1507.4441406249998,390.3211914062499,-55.122371673583984,1.0
87,14,1503.63232421875,376.6906250000002,37.3645133972168,1.0
88,14,1499.7551757812498,361.2621093749999,39.896392822265625,1.0
89,14,1495.8190429687502,342.9599609375,-17.56842613220215,1.0
90,14,1490.6307617187504,338.9039550781249,-49.85813903808594,1.0
91,14,1482.0132812499996,351.6299804687501,15.652000427246094,1.0
92,14,1475.8410156250002,347.505859375,112.18074798583984,1.0
93,14,1469.7337890625004,341.0986328125,116.8460922241211,1.0
94,14,1464.6927734375004,332.7935546875001,78.19573974609375,1.0
95,14,1462.0706054687498,325.6158203125001,23.65194702148437,1.0
96,14,1464.2746093750002,303.49462890625,5.985917091369629,1.0
97,14,1464.6785156249998,299.2812988281248,10.556374549865724,1.0
98,14,1464.8658203124996,296.2683593749998,-36.4588508605957,1.0
99,14,1464.53173828125,293.6824218749998,-50.35078048706055,1.0
100,14,1464.2795898437498,291.9178222656251,-55.20879364013672,1.0
101,14,1460.7276367187496,289.3232910156248,-155.9564666748047,1.0
102,14,1454.4408203125004,287.287109375,-56.76569747924805,1.0
103,14,1448.2420898437504,281.9528320312502,62.95214080810547,1.0
104,14,1440.9534179687498,275.8273437500002,22.98162269592285,1.0
105,14,1429.619140625,270.7400390624998,114.7200698852539,1.0
106,14,1419.9764648437504,268.3935058593752,84.40181732177734,1.0
107,14,1412.8441406250004,263.6193359375002,7.450248718261719,1.0
108,14,1405.0487304687504,262.2293945312499,-9.247570037841797,1.0
109,14,1396.638671875,264.1103027343752,37.31114959716797,1.0
110,14,1391.1396484375,263.7472656250002,11.298943519592283,1.0
111,14,1387.5702148437504,253.0543457031249,69.60244750976562,1.0
112,14,1383.9405273437496,242.85590820312518,56.21258544921875,1.0
113,14,1379.3472656249996,231.88520507812518,26.13702964782715,1.0
114,14,1375.9442382812504,219.1502441406251,72.75636291503906,1.0
115,14,1370.0269531249996,206.92998046874982,62.05942916870117,1.0
116,14,1359.1437500000002,206.2176757812499,62.88800811767578,1.0
117,14,1347.5822265625002,205.64946289062482,81.28907775878906,1.0
118,14,1338.3516601562496,204.37114257812482,114.95052337646484,1.0
119,14,1330.9250000000002,204.29448242187482,47.9097785949707,1.0
120,14,1326.7420898437504,200.54487304687518,50.5356674194336,1.0
121,14,1326.9013671875,194.8062988281249,7.585459232330322,1.0
122,14,1326.16064453125,188.61860351562518,65.7197494506836,1.0
123,14,1328.1630859375,181.58037109374982,-1.031264305114746,1.0
124,14,1331.0065429687502,171.949951171875,42.05805587768555,1.0
125,14,1332.44775390625,169.4952636718749,-22.22935485839844,1.0
126,14,1331.75146484375,167.6075683593749,-49.59052276611328,1.0
127,14,1331.0016601562502,167.4603027343751,-41.659934997558594,1.0
