frame,tracker_id,position_x,position_y,direction_deg,team_id
91,2,-2305.183251953125,795.052978515625,130.42709350585938,0.0
92,2,-2311.822216796875,792.0372070312501,-170.11676025390625,0.0
93,2,-2318.570654296875,790.757568359375,-170.01275634765625,0.0
94,2,-2324.576904296875,791.6053710937499,176.06980895996094,0.0
95,2,-2327.9330078125,786.9329589843751,-173.96864318847656,0.0
96,2,-2334.467822265625,786.0450683593749,-133.910888671875,0.0
97,2,-2336.31083984375,773.1731445312498,101.0641632080078,0.0
98,2,-2336.93486328125,759.5355468749999,-166.4019012451172,0.0
99,2,-2339.258935546875,741.6395996093752,125.5632095336914,0.0
100,2,-2343.24765625,726.5894042968748,151.2931365966797,0.0
101,2,-2346.07265625,709.3705078124999,139.1706085205078,0.0
102,2,-2348.070654296875,697.0399902343752,140.13827514648438,0.0
103,2,-2350.662890625,682.7311523437502,104.96375274658205,0.0
104,2,-2353.750048828125,667.5639160156252,113.60696411132812,0.0
105,2,-2358.639990234375,653.55859375,133.67686462402344,0.0
106,2,-2365.167236328125,643.1731445312498,124.28347778320312,0.0
107,2,-2372.7642578125,631.5359374999998,151.55458068847656,0.0
108,2,-2380.96630859375,623.1636230468748,157.98623657226562,0.0
109,2,-2381.389892578125,592.26171875,159.8897247314453,0.0
110,2,-2380.35302734375,556.372802734375,177.75086975097656,0.0
111,2,-2382.946337890625,530.0871093750002,88.10560607910156,0.0
112,2,-2388.3826171875,500.885986328125,98.7572021484375,0.0
113,2,-2394.479833984375,470.1153808593749,100.45646667480467,0.0
114,2,-2407.332177734375,466.3010742187498,127.12295532226562,0.0
115,2,-2418.88017578125,467.7533691406252,140.83139038085938,0.0
116,2,-2425.845263671875,462.703857421875,-176.3407745361328,0.0
117,2,-2429.755126953125,460.51171875,121.853271484375,0.0
118,2,-2434.69853515625,454.5051757812498,162.07762145996094,0.0
119,2,-2439.415234375,443.5042968749999,142.55523681640625,0.0
120,2,-2445.19560546875,426.549560546875,92.3373031616211,0.0
121,2,-2453.407421875,404.205322265625,95.8635711669922,0.0
122,2,-2462.836376953125,383.09765625,97.57839965820312,0.0
123,2,-2476.26884765625,364.3008789062501,130.54342651367188,0.0
124,2,-2491.575341796875,347.7284179687499,-179.14170837402344,0.0
125,2,-2506.168701171875,340.0273925781248,-172.50546264648438,0.0
126,2,-2518.29765625,335.6733886718748,-151.3821258544922,0.0
127,2,-2529.07958984375,329.0992187500001,-175.0419464111328,0.0
128,2,-2531.641796875,317.4770019531252,82.74658966064453,0.0
129,2,-2532.1181640625,302.28564453125,74.66270446777344,0.0
130,2,-2534.2095703125,283.3740234375,72.4091567993164,0.0
131,2,-2539.280419921875,267.2196777343752,66.93672180175781,0.0
132,2,-2545.963916015625,255.0719238281249,4.582345008850098,0.0
133,2,-2554.848291015625,254.861328125,-118.26892852783205,0.0
134,2,-2564.498046875,259.0890136718749,-119.591796875,0.0
135,2,-2572.560693359375,262.2412109375,-99.5608367919922,0.0
136,2,-2577.32001953125,260.7799804687502,-41.499610900878906,0.0
137,2,-2583.14892578125,254.6492675781251,-52.77409744262695,0.0
138,2,-2589.700146484375,240.26542968749982,90.38452911376952,0.0
139,2,-2595.196826171875,224.8590332031249,74.8958511352539,0.0
140,2,-2592.93837890625,188.7452636718749,100.06521606445312,0.0
141,2,-2596.814404296875,153.8302246093749,126.85382843017578,0.0
142,2,-2606.502001953125,148.2301269531249,-166.93087768554688,0.0
143,2,-2616.313818359375,147.9004882812501,-166.48379516601562,0.0
144,2,-2625.412255859375,147.5421386718749,-38.52914047241211,0.0
145,2,-2631.2083984375,138.735595703125,-110.38440704345705,0.0
146,2,-2639.449658203125,154.7010253906251,38.01339340209961,0.0
147,2,-2639.037890625,138.49199218749982,63.029781341552734,0.0
148,2,-2639.520751953125,117.35024414062491,69.59593200683594,0.0
149,2,-2644.2765625,97.436767578125,72.32077026367188,0.0
150,2,-2661.75654296875,109.74570312500009,151.56228637695312,0.0
151,2,-2670.77998046875,98.92768554687518,-151.78709411621094,0.0
152,2,-2680.61953125,95.84750976562509,-138.03079223632812,0.0
153,2,-2687.425390625,94.25678710937518,-111.3850326538086,0.0
154,2,-2690.1125,93.36845703124982,-103.0720672607422,0.0
155,2,-2692.159765625,90.00380859374991,-14.002891540527344,0.0
156,2,-2694.1958984375,83.47783203124982,-170.38095092773438,0.0
157,2,-2693.3046875,49.03325195312482,-171.66856384277344,0.0
158,2,-2695.518603515625,15.155664062499909,99.7982406616211,0.0
159,2,-2703.2775390625,-16.88388671875009,-157.96035766601562,0.0
160,2,-2712.271630859375,-42.48994140625018,-150.14781188964844,0.0
161,2,-2722.353076171875,-65.83554687500009,-144.97865295410156,0.0
162,2,-2734.89521484375,-69.36337890625009,-121.73731994628906,0.0
163,2,-2745.2833984375,-70.6904296875,-121.41448974609376,0.0
164,2,-2752.52294921875,-75.42788085937491,79.6868896484375,0.0
165,2,-2760.037158203125,-86.91904296875009,-116.4239273071289,0.0
166,2,-2769.049072265625,-100.358642578125,-134.91448974609375,0.0
167,2,-2780.661083984375,-107.44038085937518,-147.10760498046875,0.0
168,2,-2794.213427734375,-114.0302734375,-151.27394104003906,0.0
169,2,-2808.20419921875,-119.49980468749982,-135.7279052734375,0.0
170,2,-2821.156396484375,-120.49492187499982,-134.8726806640625,0.0
171,2,-2831.11025390625,-121.24843749999991,-143.9813232421875,0.0
172,2,-2839.48701171875,-121.15947265624982,-135.83233642578125,0.0
173,2,-2846.067822265625,-124.54829101562518,152.09176635742188,0.0
174,2,-2852.905712890625,-126.68593749999991,-151.01072692871094,0.0
175,2,-2865.578173828125,-130.734130859375,128.47100830078125,0.0
176,2,-2878.209814453125,-129.77788085937482,175.4182891845703,0.0
177,2,-2891.874609375,-131.5933593750001,178.1544189453125,0.0
178,2,-2905.455419921875,-131.1770996093751,-115.6978759765625,0.0
179,2,-2917.88251953125,-133.6197265625001,159.02371215820312,0.0
180,2,-2921.979052734375,-139.8133789062499,-169.2494354248047,0.0
181,2,-2927.7009765625,-150.6546386718751,111.58477020263672,0.0
182,2,-2930.63056640625,-162.9270996093751,96.6728973388672,0.0
183,2,-2935.248828125,-175.216796875,130.17819213867188,0.0
184,2,-2941.031494140625,-186.1883789062499,94.46250915527344,0.0
185,2,-2949.5140625,-189.11186523437482,-170.89163208007812,0.0
186,2,-2958.16943359375,-191.92890625000018,170.50537109375,0.0
187,2,-2966.88955078125,-189.935791015625,-141.6815185546875,0.0
188,2,-2972.55810546875,-191.2208496093749,-147.3404998779297,0.0
189,2,-2975.89228515625,-196.30107421874982,-161.92555236816406,0.0
190,2,-2977.635498046875,-209.53911132812482,80.0755386352539,0.0
191,2,-2977.183056640625,-226.40791015625018,92.92253875732422,0.0
192,2,-2975.921142578125,-250.40253906250018,109.4340591430664,0.0
193,2,-2976.87109375,-255.5708984375001,83.03265380859375,0.0
194,2,-2979.948095703125,-257.44873046875,87.71695709228516,0.0
195,2,-2984.73779296875,-256.1816894531248,-157.96701049804688,0.0
196,2,-2992.6333984375,-249.28789062499982,166.68423461914062,0.0
197,2,-3003.0236328125,-237.79736328125,163.06158447265625,0.0
198,2,-3010.85966796875,-246.599365234375,-151.3300323486328,0.0
199,2,-3016.75576171875,-257.4011718749998,153.7454071044922,0.0
200,2,-3020.237109375,-269.9927734375001,79.41844940185547,0.0
201,2,-3019.7849609375,-283.7978515625,87.48430633544922,0.0
202,2,-3017.776171875,-297.0106933593752,89.68730163574219,0.0
203,2,-3016.629296875,-305.2742675781251,154.18185424804688,0.0
204,2,-3016.158251953125,-311.1580078124998,133.80636596679688,0.0
205,2,-3013.897265625,-315.3555664062501,-134.55606079101562,0.0
206,2,-3011.476904296875,-322.0376953125001,-112.04009246826172,0.0
207,2,-3006.982373046875,-334.0494628906249,126.96554565429688,0.0
208,2,-2998.234814453125,-348.9623535156252,48.55830764770508,0.0
209,2,-2987.1501953125,-365.8697265625001,64.50272369384766,0.0
210,2,-2980.933056640625,-390.234130859375,43.5607795715332,0.0
211,2,-2973.508154296875,-401.954345703125,-17.027694702148438,0.0
212,2,-2967.857470703125,-408.7779785156249,-15.057269096374512,0.0
213,2,-2967.750048828125,-410.7525390625001,-72.96646881103516,0.0
214,2,-2972.10263671875,-410.3943847656251,-47.078102111816406,0.0
215,2,-2970.78642578125,-403.852294921875,-78.11774444580078,0.0
216,2,-2969.10078125,-408.566650390625,-52.93149185180664,0.0
217,2,-2964.822509765625,-414.36279296875,1.2037068605422974,0.0
218,2,-2958.11748046875,-427.2769531250001,7.638506412506103,0.0
219,2,-2948.525732421875,-440.5648925781252,5.123631000518799,0.0
220,2,-2941.3240234375,-481.5872070312498,-26.903535842895508,0.0
221,2,-2939.984228515625,-520.8321289062501,-25.102020263671875,0.0
222,2,-2943.37978515625,-557.9359863281252,-33.47317123413086,0.0
223,2,-2949.369580078125,-593.6468749999999,-24.97179794311523,0.0
224,2,-2951.93271484375,-634.08056640625,-61.88317108154297,0.0
225,2,-2951.683837890625,-646.4620605468749,-31.609901428222656,0.0
226,2,-2940.43935546875,-667.9143554687498,42.91794967651367,0.0
227,2,-2925.50205078125,-689.9852050781251,27.25444984436035,0.0
228,2,-2909.919677734375,-706.3903320312502,29.767547607421875,0.0
229,2,-2898.38603515625,-716.7242675781254,4.526316642761231,0.0
230,2,-2888.353955078125,-724.2625976562504,-22.694971084594727,0.0
231,2,-2885.61318359375,-725.0045898437502,-31.553958892822266,0.0
232,2,-2885.3150390625,-726.9191406250002,-44.85493469238281,0.0
233,2,-2882.595703125,-732.8353515625004,7.265954971313477,0.0
234,2,-2875.61904296875,-743.8402343750004,31.75083351135254,0.0
235,2,-2876.979736328125,-754.15380859375,35.16208267211914,0.0
236,2,-2872.7890625,-760.9505859375004,39.69683074951172,0.0
237,2,-2872.950244140625,-770.1455078125,-13.192668914794922,0.0
238,2,-2875.48271484375,-779.3020507812498,-24.348609924316406,0.0
239,2,-2879.970556640625,-783.9327148437496,9.628007888793944,0.0
240,2,-2878.96083984375,-787.7113281250004,-6.590511798858643,0.0
241,2,-2886.51708984375,-793.98046875,-41.07598876953125,0.0
242,2,-2889.741796875,-794.5460937500002,-55.034610748291016,0.0
243,2,-2894.724072265625,-794.4474609375002,-67.80758666992188,0.0
244,2,-2904.00830078125,-793.3564453125,-55.56586456298828,0.0
245,2,-2915.384326171875,-792.9945312500004,-22.88384056091309,0.0
246,2,-2926.773046875,-789.8633789062496,-72.51667022705078,0.0
247,2,-2939.08125,-789.64306640625,-79.8536376953125,0.0
248,2,-2951.674755859375,-786.7835937500004,-77.7320327758789,0.0
249,2,-2962.974072265625,-784.962890625,-47.60301971435547,0.0
250,2,-2972.92216796875,-783.6001953124996,-54.22198486328125,0.0
251,2,-2980.667919921875,-784.8399414062496,-28.858646392822266,0.0
252,2,-2987.9947265625,-781.35498046875,-46.155391693115234,0.0
253,2,-2993.298291015625,-781.1212890625002,-11.10159397125244,0.0
254,2,-2998.002587890625,-776.1748046875,-51.74509048461914,0.0
255,2,-3001.715087890625,-772.4556640624996,-15.788898468017578,0.0
256,2,-3007.20224609375,-767.0707031250004,-45.13359832763672,0.0
257,2,-3014.15771484375,-761.7254882812504,-32.29934310913086,0.0
258,2,-3024.8982421875,-751.18603515625,-33.38727188110352,0.0
259,2,-3035.312353515625,-746.5812500000002,-74.77217102050781,0.0
260,2,-3044.669384765625,-741.5492187500004,-58.09828186035156,0.0
261,2,-3051.843505859375,-736.9853515625,-19.396360397338867,0.0
262,2,-3056.814990234375,-738.4585937499996,-11.262593269348145,0.0
263,2,-3057.436376953125,-743.77734375,3.603714227676392,0.0
264,2,-3058.265185546875,-746.0861328125002,-15.51506233215332,0.0
265,2,-3058.28203125,-748.7683593749998,-22.25887107849121,0.0
266,2,-3060.05830078125,-747.1529296874996,-20.06960868835449,0.0
267,2,-3064.07333984375,-741.4258789062496,-11.927031517028809,0.0
268,2,-3069.55751953125,-732.4162109375002,-59.54838562011719,0.0
269,2,-3077.458349609375,-721.1759765625002,-44.97114562988281,0.0
270,2,-3087.468798828125,-708.0981933593748,-43.7291145324707,0.0
271,2,-3097.084765625,-696.5812500000002,-66.68773651123047,0.0
272,2,-3105.19052734375,-685.4266601562499,-49.36142349243164,0.0
273,2,-3112.365380859375,-672.8327148437502,-56.17516708374024,0.0
274,2,-3116.217822265625,-663.7406738281252,-27.829036712646484,0.0
275,2,-3119.291845703125,-658.7615722656251,-23.37170791625977,0.0
276,2,-3121.1875,-656.4486328124999,3.254179716110229,0.0
277,2,-3123.3978515625,-652.5606445312501,38.21648025512695,0.0
278,2,-3125.0365234375,-653.2591796874999,30.039867401123047,0.0
279,2,-3127.817822265625,-651.6856933593749,26.513505935668945,0.0
280,2,-3129.54970703125,-645.9422851562499,27.99984741210937,0.0
281,2,-3132.4619140625,-638.1192871093749,0.2810726761817932,0.0
282,2,-3135.9259765625,-625.4633300781252,7.24480676651001,0.0
283,2,-3139.239697265625,-610.694580078125,-38.35349655151367,0.0
284,2,-3140.41015625,-598.4771972656249,-95.17505645751952,0.0
285,2,-3141.93388671875,-587.95458984375,-29.717851638793945,0.0
286,2,-3143.10380859375,-577.55126953125,8.08337116241455,0.0
287,2,-3143.649560546875,-572.1681152343749,3.466864824295044,0.0
288,2,-3145.395703125,-565.0302246093752,-49.78040313720703,0.0
289,2,-3150.761767578125,-552.297607421875,-47.38766860961914,0.0
290,2,-3156.43955078125,-538.8780273437501,-57.71355819702149,0.0
291,2,-3162.797998046875,-523.7681152343748,-102.06349182128906,0.0
292,2,-3165.977587890625,-511.4159667968752,-2.103187561035156,0.0
293,2,-3169.02314453125,-497.9326660156248,-69.17459106445312,0.0
294,2,-3171.014453125,-489.8458984375002,30.846450805664062,0.0
295,2,-3174.164306640625,-476.1489746093748,-79.79914093017578,0.0
296,2,-3174.4509765625,-465.494384765625,-16.786155700683594,0.0
297,2,-3176.523779296875,-450.5589843749999,-94.21756744384766,0.0
298,2,-3178.35244140625,-435.4184082031252,19.11452293395996,0.0
299,2,-3177.8583984375,-418.4559082031251,-65.66804504394531,0.0
300,2,-3174.234814453125,-406.0542480468748,-81.66622924804688,0.0
301,2,-3165.61865234375,-392.1944824218749,-41.687644958496094,0.0
302,2,-3157.333349609375,-378.6213867187498,-5.160031318664551,0.0
303,2,-3148.42451171875,-368.3928710937498,-23.61140251159668,0.0
304,2,-3147.653857421875,-358.0519531250002,-87.10263061523438,0.0
305,2,-3142.316064453125,-344.7440429687499,-30.70344352722168,0.0
306,2,-3142.92333984375,-330.7901367187501,-96.04695129394533,0.0
307,2,-3149.0095703125,-318.41064453125,-70.75543212890625,0.0
308,2,-3154.402490234375,-304.101806640625,-72.54033660888672,0.0
309,2,-3150.245849609375,-290.3501464843748,-66.73424530029297,0.0
310,2,-3151.501123046875,-277.9090332031251,-58.09788513183594,0.0
311,2,-3153.414111328125,-266.77587890625,-8.721315383911133,0.0
312,2,-3144.957861328125,-250.119140625,-35.69112777709961,0.0
313,2,-3137.259423828125,-232.5519042968749,-65.01759338378906,0.0
314,2,-3132.210009765625,-210.9248046875,-95.44108581542967,0.0
315,2,-3127.9345703125,-191.81352539062482,-59.62302017211914,0.0
316,2,-3122.465673828125,-173.03959960937482,-85.82711029052734,0.0
317,2,-3119.451220703125,-160.18085937500018,-40.84395980834961,0.0
318,2,-3116.28896484375,-146.33940429687482,-31.35515022277832,0.0
319,2,-3112.977978515625,-135.78315429687518,-20.078218460083008,0.0
320,2,-3109.619384765625,-124.34589843750018,-70.01863098144531,0.0
321,2,-3107.34453125,-110.33354492187482,-77.03214263916016,0.0
322,2,-3106.139501953125,-97.30029296875,-62.567474365234375,0.0
323,2,-3105.532421875,-85.25932617187482,-86.20552825927734,0.0
324,2,-3105.35537109375,-74.45278320312491,10.136170387268066,0.0
325,2,-3105.599951171875,-61.01816406250009,-79.90225219726562,0.0
326,2,-3103.7486328125,-51.11704101562509,-96.49128723144533,0.0
327,2,-3101.1142578125,-38.93081054687491,-88.39225006103516,0.0
328,2,-3097.748779296875,-27.72470703125009,14.474263191223145,0.0
329,2,-3092.377880859375,-16.39169921875009,-51.05092239379883,0.0
330,2,-3089.130126953125,-1.866796875000091,-58.998172760009766,0.0
331,2,-3089.616064453125,18.67446289062491,-20.88375473022461,0.0
332,2,-3089.8765625,34.63422851562518,-111.1069564819336,0.0
333,2,-3091.109423828125,51.36782226562491,-108.45227813720705,0.0
334,2,-3093.053466796875,69.08833007812518,44.73154830932617,0.0
335,2,-3091.508984375,81.46103515625009,-87.50849914550781,0.0
336,2,-3085.651123046875,86.28037109375009,-44.56536483764648,0.0
337,2,-3082.006884765625,96.29814453124982,-31.247976303100582,0.0
338,2,-3077.630517578125,106.53544921874982,31.92673110961914,0.0
339,2,-3073.601416015625,115.99106445312509,-79.64741516113281,0.0
340,2,-3070.066650390625,123.27924804687518,-80.15323638916016,0.0
341,2,-3068.89892578125,134.0931640624999,-55.14022064208984,0.0
342,2,-3068.343408203125,145.8412109374999,7.502508163452148,0.0
343,2,-3069.100927734375,159.4645019531249,-87.69422912597656,0.0
344,2,-3068.335791015625,174.91069335937482,-98.60748291015624,0.0
345,2,-3067.001123046875,194.21757812499982,-97.12747955322266,0.0
346,2,-3065.02421875,212.6097167968751,-44.34344482421875,0.0
347,2,-3063.404150390625,230.5967773437501,-31.889867782592773,0.0
348,2,-3061.214501953125,247.822509765625,-39.82158660888672,0.0
349,2,-3061.012353515625,265.5562500000001,-93.33387756347656,0.0
350,2,-3061.925244140625,283.4918457031249,-85.81586456298828,0.0
351,2,-3064.298193359375,304.9765136718752,-85.68899536132812,0.0
352,2,-3064.9470703125,323.5104003906249,-78.5667953491211,0.0
353,2,-3064.42685546875,340.8556640625002,-98.0381851196289,0.0
354,2,-3063.842919921875,356.0636230468749,-29.34934425354004,0.0
355,2,-3063.296875,370.4217285156251,-83.54522705078125,0.0
356,2,-3062.978271484375,385.0641601562502,-67.50397491455078,0.0
357,2,-3063.452001953125,401.0124999999998,-63.44472885131836,0.0
358,2,-3065.256396484375,419.2056152343748,-101.73348236083984,0.0
359,2,-3068.9771484375,442.5091796874999,-85.36751556396484,0.0
360,2,-3073.9826171875,468.2045410156252,-105.04766845703124,0.0
361,2,-3076.118896484375,489.2591308593751,-102.22925567626952,0.0
362,2,-3077.230859375,508.9984863281252,-102.5099639892578,0.0
363,2,-3078.96806640625,523.1715820312502,-12.471396446228027,0.0
364,2,-3077.382177734375,537.2649902343751,-47.670406341552734,0.0
365,2,-3075.821533203125,551.645263671875,50.71171951293945,0.0
366,2,-3076.803369140625,570.4794433593752,-109.47364807128906,0.0
367,2,-3080.222314453125,593.5801757812501,-103.27071380615234,0.0
368,2,-3081.4654296875,619.072265625,-107.57439422607422,0.0
369,2,-3083.7076171875,641.6248046874998,-109.64971923828124,0.0
370,2,-3083.37060546875,657.1467773437498,-91.60218811035156,0.0
371,2,-3077.7951171875,667.8802734374999,-100.33683776855467,0.0
372,2,-3070.439599609375,677.3633789062501,26.19782829284668,0.0
373,2,-3064.1267578125,688.0364257812498,-12.949344635009766,0.0
374,2,-3057.54072265625,698.6891601562502,-98.79138946533205,0.0
375,2,-3053.9634765625,720.6600585937499,-105.06184387207033,0.0
376,2,-3056.92001953125,749.1797363281248,-105.59416198730467,0.0
377,2,-3060.360302734375,777.5569824218751,-110.6048583984375,0.0
378,2,-3062.417578125,803.9000000000001,-109.0856704711914,0.0
379,2,-3064.597998046875,830.7092773437498,-101.72102355957033,0.0
380,2,-3062.718994140625,846.6156249999999,-80.6017837524414,0.0
381,2,-3060.25,861.4625488281249,-102.55157470703124,0.0
382,2,-3056.651708984375,874.8602050781251,34.01691818237305,0.0
383,2,-3055.68623046875,892.6465820312501,-104.95919036865234,0.0
384,2,-3058.88583984375,918.3504882812499,-85.86721801757812,0.0
385,2,-3063.676611328125,947.1030761718748,-104.2360610961914,0.0
386,2,-3066.501220703125,972.1068359374999,-109.56356048583984,0.0
387,2,-3069.848095703125,997.8001464843751,-70.3062744140625,0.0
388,2,-3071.659912109375,1022.9887207031252,-89.6329574584961,0.0
389,2,-3070.0390625,1039.085302734375,-79.10108947753906,0.0
390,2,-3072.345556640625,1061.118798828125,-99.58654022216795,0.0
391,2,-3076.680712890625,1089.335595703125,-97.12650299072266,0.0
392,2,-3082.981298828125,1119.5541503906252,-106.15248107910156,0.0
393,2,-3090.381494140625,1148.6105468750002,-106.65471649169922,0.0
394,2,-3096.630517578125,1176.8479492187498,-107.58788299560548,0.0
395,2,-3097.923779296875,1198.54189453125,-105.54833984375,0.0
396,2,-3095.48046875,1212.84384765625,-72.23900604248047,0.0
397,2,-3091.85068359375,1225.27333984375,-58.79575347900391,0.0
398,2,-3088.336083984375,1237.5968750000002,-82.64940643310547,0.0
399,2,-3088.82421875,1256.55966796875,-103.94165802001952,0.0
400,2,-3091.997412109375,1280.0749999999998,-103.11528778076172,0.0
401,2,-3099.107763671875,1312.200048828125,-103.54470825195312,0.0
402,2,-3105.395654296875,1341.4349853515623,-104.3806610107422,0.0
403,2,-3111.7658203125,1368.6902587890625,-108.1152572631836,0.0
404,2,-3112.61728515625,1385.5887451171875,-87.05242919921875,0.0
405,2,-3126.84658203125,1410.5443359375,21.7906436920166,0.0
406,2,-3139.343408203125,1424.676904296875,41.97056579589844,0.0
407,2,-3152.341650390625,1440.3008544921877,-98.23668670654295,0.0
408,2,-3164.0919921875,1458.271044921875,-90.86209869384766,0.0
409,2,-3178.9951171875,1481.4198974609376,-84.52269744873047,0.0
410,2,-3169.324853515625,1485.891552734375,-94.97209167480467,0.0
411,2,-3161.028076171875,1495.2342529296875,-106.9135284423828,0.0
412,2,-3153.578564453125,1506.057958984375,-109.8058090209961,0.0
413,2,-3146.82646484375,1514.4499267578128,-110.70610809326172,0.0
414,2,-3150.740478515625,1528.32314453125,-105.83991241455078,0.0
415,2,-3164.36650390625,1548.8901611328124,-76.02816009521484,0.0
416,2,-3173.9462890625,1567.6053466796875,-109.59688568115234,0.0
